epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
1685,1716803108.3858209,1716803108.529732,1716803108.4884841,1716803108.517206,1716803108.3867772,1716803108.48848,1716803108.5172071,1716803108.529732,,,,,,,,,,0.8833293914794922,2.5332183837890625,0.1171875,0.234375
1686,1716803108.529802,1716803108.6742048,1716803108.633138,1716803108.661633,1716803108.530768,1716803108.633135,1716803108.661633,1716803108.6742039,,,,,,,,,,1.1012229919433594,2.5332183837890625,0.1171875,0.234375
1687,1716803108.674322,1716803108.816564,1716803108.774465,1716803108.803387,1716803108.675353,1716803108.774461,1716803108.803387,1716803108.816563,,,,,,,,,,1.0373437404632568,2.5332183837890625,0.1171875,0.234375
1688,1716803108.816622,1716803108.962871,1716803108.9221928,1716803108.950264,1716803108.8176231,1716803108.9221902,1716803108.950264,1716803108.962869,,,,,,,,,,0.8260089159011841,2.5332183837890625,0.1171875,0.234375
1689,1716803108.9629838,1716803109.104295,1716803109.0634198,1716803109.092669,1716803108.963944,1716803109.063414,1716803109.092669,1716803109.104295,,,,,,,,,,0.9388589859008789,2.5332183837890625,0.1171875,0.234375
1690,1716803109.1043541,1716803109.2452538,1716803109.2020411,1716803109.231542,1716803109.1052601,1716803109.202037,1716803109.231543,1716803109.2452538,,,,,,,,,,1.1150110960006714,2.5332183837890625,0.1171875,0.234375
1691,1716803109.245315,1716803109.3886762,1716803109.34383,1716803109.373512,1716803109.246282,1716803109.3438258,1716803109.373513,1716803109.388675,,,,,,,,,,1.302051067352295,2.5332183837890625,0.1171875,0.234375
1692,1716803109.3887842,1716803109.526328,1716803109.4844449,1716803109.513304,1716803109.389834,1716803109.484441,1716803109.5133052,1716803109.526326,,,,,,,,,,1.1352065801620483,2.5332183837890625,0.1171875,0.234375
1693,1716803109.526437,1716803109.669514,1716803109.6199381,1716803109.656689,1716803109.5274088,1716803109.619935,1716803109.656689,1716803109.669513,,,,,,,,,,0.8983068466186523,2.5332183837890625,0.1171875,0.234375
1694,1716803109.669583,1716803109.7987552,1716803109.757353,1716803109.7857878,1716803109.670541,1716803109.75735,1716803109.7857878,1716803109.798754,,,,,,,,,,0.8663049936294556,2.5332183837890625,0.1171875,0.234375
1695,1716803109.798819,1716803109.9242082,1716803109.881589,1716803109.9106061,1716803109.799794,1716803109.8815858,1716803109.9106061,1716803109.9242072,,,,,,,,,,0.5789967775344849,2.5332183837890625,0.1171875,0.234375
1696,1716803109.924268,1716803110.05563,1716803110.011595,1716803110.041698,1716803109.925193,1716803110.011591,1716803110.041698,1716803110.05563,,,,,,,,,,0.8991441130638123,2.5332183837890625,0.1171875,0.234375
1697,1716803110.055695,1716803110.182525,1716803110.140806,1716803110.16886,1716803110.056669,1716803110.140803,1716803110.16886,1716803110.182524,,,,,,,,,,0.4755594730377197,2.5332183837890625,0.1171875,0.234375
1698,1716803110.182637,1716803110.3095942,1716803110.268874,1716803110.297017,1716803110.183619,1716803110.2688708,1716803110.297017,1716803110.3095942,,,,,,,,,,1.117453694343567,2.5332183837890625,0.1171875,0.234375
1699,1716803110.3096662,1716803110.436544,1716803110.394719,1716803110.423212,1716803110.3106382,1716803110.3947148,1716803110.423212,1716803110.436542,,,,,,,,,,0.5648293495178223,2.5332183837890625,0.1171875,0.234375
1700,1716803110.436619,1716803110.5627048,1716803110.523065,1716803110.550418,1716803110.437561,1716803110.523062,1716803110.550418,1716803110.5627038,,,,,,,,,,0.5562013983726501,2.5332183837890625,0.1171875,0.234375
1701,1716803110.562808,1716803110.731306,1716803110.651828,1716803110.7183099,1716803110.563745,1716803110.651825,1716803110.7183099,1716803110.731305,,,,,,,,,,1.2628624439239502,2.5332183837890625,0.1171875,0.234375
1702,1716803110.7314198,1716803110.8895261,1716803110.830882,1716803110.8684852,1716803110.732428,1716803110.830878,1716803110.8684852,1716803110.889524,,,,,,,,,,0.9131639003753662,2.5332183837890625,0.1171875,0.234375
1703,1716803110.889631,1716803111.024835,1716803110.984873,1716803111.012583,1716803110.8905652,1716803110.984869,1716803111.012583,1716803111.0248342,,,,,,,,,,0.9855996370315552,2.5332183837890625,0.1171875,0.234375
1704,1716803111.024946,1716803111.2381408,1716803111.1954901,1716803111.226099,1716803111.0258482,1716803111.195487,1716803111.226099,1716803111.2381399,,,,,,,,,,0.9419280886650085,2.5332183837890625,0.1171875,0.234375
1705,1716803111.2381902,1716803111.365823,1716803111.3253388,1716803111.352847,1716803111.239188,1716803111.325336,1716803111.352847,1716803111.3658218,,,,,,,,,,1.1738637685775757,2.5332183837890625,0.1171875,0.234375
1706,1716803111.36588,1716803111.492921,1716803111.449954,1716803111.480371,1716803111.366827,1716803111.449951,1716803111.480371,1716803111.4929202,,,,,,,,,,0.6263538002967834,2.5332183837890625,0.1171875,0.234375
1707,1716803111.493015,1716803111.6180859,1716803111.577827,1716803111.6061041,1716803111.4939148,1716803111.577823,1716803111.6061041,1716803111.6180851,,,,,,,,,,0.9429052472114563,2.5332183837890625,0.1171875,0.234375
1708,1716803111.618162,1716803111.761538,1716803111.717976,1716803111.7491682,1716803111.619126,1716803111.717973,1716803111.7491689,1716803111.761538,,,,,,,,,,0.7183109521865845,2.5332183837890625,0.1171875,0.234375
1709,1716803111.7615979,1716803111.889767,1716803111.847585,1716803111.8762581,1716803111.762542,1716803111.847581,1716803111.8762581,1716803111.889767,,,,,,,,,,0.6961419582366943,2.5332183837890625,0.1171875,0.234375
1710,1716803111.889836,1716803112.085044,1716803112.042847,1716803112.07164,1716803111.89078,1716803112.0428438,1716803112.07164,1716803112.085043,,,,,,,,,,0.7972657680511475,2.5332183837890625,0.1171875,0.234375
1711,1716803112.085134,1716803112.220052,1716803112.17663,1716803112.207078,1716803112.086018,1716803112.176627,1716803112.207078,1716803112.220051,,,,,,,,,,1.2910361289978027,2.5332183837890625,0.1171875,0.234375
1712,1716803112.220163,1716803112.347114,1716803112.304935,1716803112.3352818,1716803112.2211761,1716803112.3049312,1716803112.335283,1716803112.347112,,,,,,,,,,0.6716964244842529,2.5332183837890625,0.1171875,0.234375
1713,1716803112.347219,1716803112.4751449,1716803112.4330869,1716803112.462542,1716803112.348238,1716803112.433084,1716803112.462542,1716803112.475143,,,,,,,,,,0.6380534172058105,2.5332183837890625,0.1171875,0.234375
1714,1716803112.475254,1716803112.601226,1716803112.5593212,1716803112.587431,1716803112.4762409,1716803112.5593169,1716803112.587431,1716803112.601225,,,,,,,,,,0.6771848201751709,2.5332183837890625,0.1171875,0.234375
1715,1716803112.601296,1716803112.726283,1716803112.684809,1716803112.71389,1716803112.6023061,1716803112.6848059,1716803112.71389,1716803112.726281,,,,,,,,,,0.42344141006469727,2.5332183837890625,0.1171875,0.234375
1716,1716803112.7263958,1716803112.861598,1716803112.817715,1716803112.847809,1716803112.727245,1716803112.817712,1716803112.847809,1716803112.8615968,,,,,,,,,,0.6645025014877319,2.5332183837890625,0.1171875,0.234375
1717,1716803112.861716,1716803112.9863749,1716803112.944406,1716803112.9736261,1716803112.8627388,1716803112.944403,1716803112.9736261,1716803112.986374,,,,,,,,,,0.6760444641113281,2.5332183837890625,0.1171875,0.234375
1718,1716803112.986445,1716803113.114812,1716803113.0735638,1716803113.101038,1716803112.987398,1716803113.07356,1716803113.101038,1716803113.1148102,,,,,,,,,,0.6159151792526245,2.5332183837890625,0.1171875,0.234375
1719,1716803113.114918,1716803113.2443671,1716803113.202234,1716803113.2311249,1716803113.115859,1716803113.20223,1716803113.2311249,1716803113.2443671,,,,,,,,,,0.642969012260437,2.5332183837890625,0.1171875,0.234375
1720,1716803113.2444181,1716803113.37279,1716803113.3301692,1716803113.3588538,1716803113.245308,1716803113.330165,1716803113.3588538,1716803113.372789,,,,,,,,,,0.5509043335914612,2.5332183837890625,0.1171875,0.234375
1721,1716803113.372905,1716803113.522592,1716803113.4764018,1716803113.5086012,1716803113.373848,1716803113.4763992,1716803113.5086012,1716803113.52259,,,,,,,,,,1.1485114097595215,2.5332183837890625,0.1171875,0.234375
1722,1716803113.5228329,1716803113.667812,1716803113.62189,1716803113.652895,1716803113.524674,1716803113.621887,1716803113.652895,1716803113.6678112,,,,,,,,,,0.7068440318107605,2.5332183837890625,0.1171875,0.234375
1723,1716803113.667871,1716803113.813802,1716803113.76969,1716803113.8010292,1716803113.6687481,1716803113.769686,1716803113.8010292,1716803113.813801,,,,,,,,,,0.5465728044509888,2.5332183837890625,0.1171875,0.234375
1724,1716803113.813869,1716803113.9766982,1716803113.9341319,1716803113.9631948,1716803113.814811,1716803113.934129,1716803113.9631948,1716803113.9766972,,,,,,,,,,0.7236257791519165,2.5332183837890625,0.1171875,0.234375
1725,1716803113.9768121,1716803114.118934,1716803114.076512,1716803114.106237,1716803113.977777,1716803114.0765078,1716803114.106237,1716803114.118933,,,,,,,,,,0.694109320640564,2.5332183837890625,0.1171875,0.234375
1726,1716803114.119037,1716803114.248624,1716803114.205424,1716803114.234292,1716803114.12001,1716803114.205421,1716803114.234293,1716803114.248624,,,,,,,,,,0.5965610146522522,2.5332183837890625,0.1171875,0.234375
1727,1716803114.2486882,1716803114.383598,1716803114.34076,1716803114.3702772,1716803114.24982,1716803114.340756,1716803114.3702772,1716803114.383598,,,,,,,,,,1.103785753250122,2.5332183837890625,0.1171875,0.234375
1728,1716803114.38366,1716803114.5633202,1716803114.521374,1716803114.550345,1716803114.384557,1716803114.521371,1716803114.550346,1716803114.563319,,,,,,,,,,0.5291110873222351,2.5332183837890625,0.1171875,0.234375
1729,1716803114.563394,1716803114.734468,1716803114.693821,1716803114.7227762,1716803114.56435,1716803114.693815,1716803114.7227762,1716803114.734467,,,,,,,,,,0.7377630472183228,2.5332183837890625,0.1171875,0.234375
1730,1716803114.7345269,1716803114.8607411,1716803114.820128,1716803114.848019,1716803114.7353878,1716803114.820124,1716803114.848019,1716803114.8607411,,,,,,,,,,1.0278102159500122,2.5332183837890625,0.1171875,0.234375
1731,1716803114.86082,1716803114.983263,1716803114.944222,1716803114.970927,1716803114.86181,1716803114.9442182,1716803114.970927,1716803114.983263,,,,,,,,,,0.8907244801521301,2.5332183837890625,0.1171875,0.234375
1732,1716803114.9833238,1716803115.131762,1716803115.085547,1716803115.1183438,1716803114.9843369,1716803115.085543,1716803115.1183438,1716803115.131762,,,,,,,,,,0.8553557991981506,2.5332183837890625,0.1171875,0.234375
1733,1716803115.131828,1716803115.273589,1716803115.228409,1716803115.258226,1716803115.132801,1716803115.228406,1716803115.2582269,1716803115.273588,,,,,,,,,,0.7532659769058228,2.5332183837890625,0.1171875,0.234375
1734,1716803115.273681,1716803115.39869,1716803115.358464,1716803115.385866,1716803115.274637,1716803115.358461,1716803115.385866,1716803115.398689,,,,,,,,,,0.8011883497238159,2.5332183837890625,0.1171875,0.234375
1735,1716803115.398756,1716803115.54434,1716803115.498421,1716803115.529824,1716803115.3996558,1716803115.498417,1716803115.529825,1716803115.54434,,,,,,,,,,0.7714415788650513,2.5332183837890625,0.1171875,0.234375
1736,1716803115.5444,1716803115.690021,1716803115.644,1716803115.6750798,1716803115.5455968,1716803115.643996,1716803115.6750798,1716803115.690021,,,,,,,,,,0.8881608843803406,2.5332183837890625,0.1171875,0.234375
1737,1716803115.690103,1716803115.830667,1716803115.788224,1716803115.817305,1716803115.691236,1716803115.78822,1716803115.817305,1716803115.830666,,,,,,,,,,0.5725157260894775,2.5332183837890625,0.1171875,0.234375
1738,1716803115.83073,1716803115.974496,1716803115.9303648,1716803115.9597282,1716803115.831624,1716803115.9303591,1716803115.9597282,1716803115.974496,,,,,,,,,,0.7217730283737183,2.5332183837890625,0.1171875,0.234375
1739,1716803115.97504,1716803116.173654,1716803116.129035,1716803116.1616,1716803115.975979,1716803116.129032,1716803116.1616,1716803116.173653,,,,,,,,,,0.6832348704338074,2.5332183837890625,0.1171875,0.234375
1740,1716803116.17377,1716803116.324202,1716803116.2815301,1716803116.3109262,1716803116.174908,1716803116.281527,1716803116.3109262,1716803116.3242009,,,,,,,,,,0.6243784427642822,2.5332183837890625,0.1171875,0.234375
1741,1716803116.324318,1716803116.4673111,1716803116.424296,1716803116.4540071,1716803116.325381,1716803116.424292,1716803116.4540071,1716803116.4673111,,,,,,,,,,0.7198296785354614,2.5332183837890625,0.1171875,0.234375
1742,1716803116.46737,1716803116.601135,1716803116.559466,1716803116.587274,1716803116.468454,1716803116.5594618,1716803116.587274,1716803116.601134,,,,,,,,,,0.9720801115036011,2.5332183837890625,0.1171875,0.234375
1743,1716803116.601245,1716803116.743525,1716803116.699258,1716803116.728962,1716803116.602168,1716803116.699255,1716803116.728962,1716803116.743524,,,,,,,,,,0.7068203091621399,2.5332183837890625,0.1171875,0.234375
1744,1716803116.743634,1716803116.8801699,1716803116.840649,1716803116.8676941,1716803116.744645,1716803116.840645,1716803116.8676941,1716803116.880169,,,,,,,,,,0.6924501061439514,2.5332183837890625,0.1171875,0.234375
1745,1716803116.880241,1716803117.010714,1716803116.969221,1716803116.998187,1716803116.88117,1716803116.969218,1716803116.998187,1716803117.010714,,,,,,,,,,1.0543107986450195,2.5332183837890625,0.1171875,0.234375
1746,1716803117.010773,1716803117.1508422,1716803117.105191,1716803117.137374,1716803117.0116951,1716803117.1051872,1716803117.137374,1716803117.15084,,,,,,,,,,1.9256724119186401,2.5332183837890625,0.1171875,0.234375
1747,1716803117.150947,1716803117.291915,1716803117.246602,1716803117.277826,1716803117.1518779,1716803117.246598,1716803117.277826,1716803117.291914,,,,,,,,,,1.9167265892028809,2.5332183837890625,0.1171875,0.234375
1748,1716803117.2920341,1716803117.433239,1716803117.387723,1716803117.418427,1716803117.2930071,1716803117.387719,1716803117.418427,1716803117.433238,,,,,,,,,,1.6317275762557983,2.5332183837890625,0.1171875,0.234375
1749,1716803117.433343,1716803117.569908,1716803117.5287292,1716803117.557205,1716803117.4342551,1716803117.528726,1716803117.557205,1716803117.569906,,,,,,,,,,2.336139678955078,2.5332183837890625,0.1171875,0.234375
1750,1716803117.570013,1716803117.7117708,1716803117.664723,1716803117.696758,1716803117.570893,1716803117.664719,1716803117.696758,1716803117.7117708,,,,,,,,,,1.0107769966125488,2.5332183837890625,0.1171875,0.234375
1751,1716803117.7118442,1716803117.855309,1716803117.806636,1716803117.8407612,1716803117.7130501,1716803117.8066308,1716803117.8407612,1716803117.855308,,,,,,,,,,1.982105016708374,2.5332183837890625,0.1171875,0.234375
1752,1716803117.85537,1716803117.983159,1716803117.943923,1716803117.970874,1716803117.8563142,1716803117.9439201,1716803117.970874,1716803117.983158,,,,,,,,,,1.174445390701294,2.5332183837890625,0.1171875,0.234375
1753,1716803117.983258,1716803118.122916,1716803118.0823731,1716803118.110444,1716803117.984179,1716803118.082369,1716803118.110444,1716803118.122915,,,,,,,,,,1.1088709831237793,2.5332183837890625,0.1171875,0.234375
1754,1716803118.1229818,1716803118.246023,1716803118.205309,1716803118.232928,1716803118.1239,1716803118.205306,1716803118.232928,1716803118.246022,,,,,,,,,,0.5120428800582886,2.5332183837890625,0.1171875,0.234375
1755,1716803118.2460852,1716803118.386698,1716803118.3416672,1716803118.372728,1716803118.247104,1716803118.341664,1716803118.372728,1716803118.386697,,,,,,,,,,1.1268795728683472,2.5332183837890625,0.1171875,0.234375
1756,1716803118.386786,1716803118.52096,1716803118.4778602,1716803118.5077991,1716803118.3878558,1716803118.477857,1716803118.5077991,1716803118.520959,,,,,,,,,,0.6764156818389893,2.5332183837890625,0.1171875,0.234375
1757,1716803118.521039,1716803118.6464498,1716803118.605985,1716803118.633801,1716803118.521954,1716803118.605982,1716803118.633801,1716803118.6464481,,,,,,,,,,0.3088334798812866,2.5332183837890625,0.1171875,0.234375
1758,1716803118.646561,1716803118.836003,1716803118.790966,1716803118.821562,1716803118.647488,1716803118.790963,1716803118.8215628,1716803118.836002,,,,,,,,,,1.2213752269744873,2.5332183837890625,0.1171875,0.234375
1759,1716803118.836132,1716803118.96841,1716803118.926812,1716803118.954613,1716803118.8372421,1716803118.92681,1716803118.954613,1716803118.96841,,,,,,,,,,0.6625105738639832,2.5332183837890625,0.1171875,0.234375
1760,1716803118.9684758,1716803119.1192808,1716803119.0711071,1716803119.104772,1716803118.969784,1716803119.071104,1716803119.104772,1716803119.1192791,,,,,,,,,,0.6045176386833191,2.5332183837890625,0.1171875,0.234375
1761,1716803119.1195211,1716803119.25948,1716803119.218486,1716803119.2467442,1716803119.1203861,1716803119.218483,1716803119.2467442,1716803119.259479,,,,,,,,,,0.6423504948616028,2.5332183837890625,0.1171875,0.234375
1762,1716803119.259545,1716803119.397726,1716803119.353299,1716803119.3830159,1716803119.260671,1716803119.353295,1716803119.383017,1716803119.3977249,,,,,,,,,,0.6433752179145813,2.5332183837890625,0.1171875,0.234375
